block_time,transaction_signature,block_num,program_id,trade_type,wallet_address,token_address,is_buy,amount_in_sol,amount_in_token,change_in_sol,change_in_tokens,price_in_sol,virtual_sol_reserves,virtual_token_reserves,real_sol_reserves,real_token_reserves,fee_recipient,fee_basis_points,fee_amount,creator_address,creator_fee_basis_points,creator_fee_amount,ingested_at
1757890863,63w8jo7mXwKUWEbCDmpUK6obuCnNHwf9GrGH9x7ZkyuddortVoAFWXGGjyh8yqMFDPGyWZc2ocxMcqQNdEyH3X6U,366861980,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,8xFvvMZRi15ZityTWu1M9gvBsqBahyYsvnyBYAti1tN1,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,973,11746123,973,-11746123,0.0000000829,51643607447,623310446524485,21643607447,343410446524485,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,10,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,3,1757890881
1757890863,zsSZMT3KLjHTQB1jeTEsrmbWRCWeUCQAvj3842Sfgo1NdfLr9SK7fRdbPda55D6UJ5wYy7x2tjcDbwZ14MudzJ9,366861980,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,As7HjL7dzzvbRbaD3WCun47robib2kmAKRXMvjHkSMB5,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,2367218755,29943594053917,2367218755,-29943594053917,0.0000000791,49276388692,653254040578402,19276388692,373354040578402,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,95,22488579,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,7101657,1757890881
1757890863,65hcnMcd9x96GwubcDaiPAzqU9uAwGUFmqpszrBXQ8VHZ2jNhq9L4VvPNZPXHkpKirvFvfKmzJxZwfynVGXdJXsF,366861980,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,G5XbLyf51sSdXChzhvECZjDds3AwpxcwL5JPJXFopvMc,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,1297134816,17660936577988,1297134816,-17660936577988,0.0000000734,47979253876,670914977156390,17979253876,391014977156390,AVmoTthdrX6tKt4nDjco2D775W2YK3sDhxPcMmzUAmTY,95,12322781,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,3891405,1757890881
1757890862,2zZr3JqmqxK8MQjcGEk16V8Dh44BXGfcUu93YaczR9QcWgRoiPmNiDBUFVfgBbvzHycVjY2C5vQE5ybgqpyvUjXH,366861976,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,75PVoQgp51KfpNAAS6ecD4D7wPZydL6XSMuurFKXNUQf,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,86477750,897324162681,86477750,-897324162681,0.0000000964,55654572552,578389133900401,25654572552,298489133900401,9rPYyANsfQZw3DnDmKE3YCQF5E8oD89UXoHn9JFEhJUz,95,821539,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,259434,1757890879
1757890862,3S2UVbCxi9NDrcLVCv8X5qpX4S7rm8FYKhduiThseZvMTbY1esyUbpN2aWfT2TZ88QMbYaG335Puy8Z5G5fbBwVg,366861976,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,F1Azx8FHqHjbKGCz5iWye4rmLBNumB8p5P3Pwi2jGd2r,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,8845274,91938962442,8845274,-91938962442,0.0000000962,55645727278,578481072862843,25645727278,298581072862843,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,84031,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,26536,1757890879
1757890862,CQREW1v6QoTDtHcgmDCLMWuGvh5DcXsWsSnuVeSq8Fw4eyerbsYk6byUDtQMSRE6ShJYWoPHJQ8zLHo8XENtxSx,366861976,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,8aaRWuPGNP1qoBk7jE9ZRMaUhNnCn1cujjUkv6KoEzVL,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,156838460,1635067541977,156838460,-1635067541977,0.0000000959,55488888818,580116140404820,25488888818,300216140404820,9rPYyANsfQZw3DnDmKE3YCQF5E8oD89UXoHn9JFEhJUz,95,1489966,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,470516,1757890879
1757890862,5haXNa8j3oyqcs5dnQUvtVxHoUrceW9rqBzWHrebSWpfdqkKpgpG2ekjd4KRmZMJi3WsSH5hDsBoGZdbRHu2hMBX,366861976,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,9zVHCts9QqmKjczynjyCaczKvCAV7ouFKBp2VmMReZVN,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,12956715,135489377483,12956715,-135489377483,0.0000000956,55475932103,580251629782303,25475932103,300351629782303,9rPYyANsfQZw3DnDmKE3YCQF5E8oD89UXoHn9JFEhJUz,95,123089,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,38871,1757890879
1757890862,4A8JhYGvEsMbmFV7eeGsf62d9dC9n4JdYhr4pbf4KiBJGMQbh93cpHAFqT4tz2D9cdEeS7sJUncz5QdoH6umVVrW,366861976,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,F6JAcFH55LGeEvaM39GFaNSXdAh9cn8VMX8eaSkRPtnD,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,492427852,5196687043139,492427852,-5196687043139,0.0000000948,54983504251,585448316825442,24983504251,305548316825442,9rPYyANsfQZw3DnDmKE3YCQF5E8oD89UXoHn9JFEhJUz,95,4678065,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,1477284,1757890879
1757890861,2VMZrbxCxgcGEGYaXR2tgqWCw3nNLeGfZuzhPAUoZFtXpo232Czd8fufjoaGyVsbEPafcgvfFu5Vh7f7yyHhL4co,366861973,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,8JasTGn2CfdPvCTkDtzEWe7WsLmN7uE5BAftr5us5Feq,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,136888888,1325211540225,-136888888,1325211540225,0.0000001033,57732115507,557575272124533,27732115507,277675272124533,7hTckgnGnLQR6sdH7YkqFTAA7VwTfYFaZ6EhEsU3saCX,95,1300445,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,410667,1757890877
1757890861,5cPnWPryoWmUtFovmjHvWJEyEQvWs7mRonZ2PZuYgc9KfHRaba3eizjmYWQvGqS4g3BcXnFsYQygL8969VThLxjD,366861974,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,JDHXyiqMnhu58Jzc1SpHXnLngj7gQH7Ax5T69tUQBD6g,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,244444444,2350884176257,-244444444,2350884176257,0.0000001040,57976559951,555224387948276,27976559951,275324387948276,FWsW1xNtWscwNmKv6wVsU1iTzRN6wmmk3MjxRP5tT7hz,95,2322223,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,733334,1757890879
1757890861,5UTTZp3jZoknGYrtmXymvEi5i6XDJVkmhzEdGJmppehUxJ2xqZZrWYCViEpdmZQmixqwmL5fzwTGCY66cVMJuVXM,366861974,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,BQo8EbkvjRwDa3tnDMRtrb4tzeX7W9YyhLiYC1RDegJU,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,1032720440,10069422427441,1032720440,-10069422427441,0.0000001026,56943839511,565293810375717,26943839511,285393810375717,7VtfL8fvgNfhz17qKRMjzQEXgbdpnHHHQRh54R9jP2RJ,95,9810845,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,3098162,1757890879
1757890861,3BgdWDGZ1w2a6FHuCeHd9W73XvhRSd4VjBPhhyDDeHDTZqWoRFjVSmFx1FdGx94RiUM1DXxuSnYe8dCXjtG9gUVt,366861974,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,5hdTpJEELdTi4uveb9KpXB3SyyxJmXFWw26BQK9UtLKn,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,438514450,4387011389693,438514450,-4387011389693,0.0000001000,56505325061,569680821765410,26505325061,289780821765410,FWsW1xNtWscwNmKv6wVsU1iTzRN6wmmk3MjxRP5tT7hz,95,4165888,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,1315544,1757890879
1757890861,4aWE1A3MtjkfW1Pw2rcjTanTvoJhvwm66adAoFkkxTye6LAnnHceQxP4MPQ9PQdHHBAxFhG8p5xpufKwaHShjdpa,366861974,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,D9o8GHUpeBKnx9DJY5AbLtKvhJB8hoJ8xk6tWTjzdubc,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,87355418,882071914792,87355418,-882071914792,0.0000000990,56417969643,570562893680202,26417969643,290662893680202,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,95,829877,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,262067,1757890879
1757890861,55ySmFCaVTqybUVL56P1ixdSAkGk9LYt8rn6xygW1pbLGgBL6G9o3dXeViP3S2V5A41xG27sPNsmUqi7Qz3d5xsK,366861974,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,F6JAcFH55LGeEvaM39GFaNSXdAh9cn8VMX8eaSkRPtnD,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,676919341,6928916057518,676919341,-6928916057518,0.0000000977,55741050302,577491809737720,25741050302,297591809737720,7VtfL8fvgNfhz17qKRMjzQEXgbdpnHHHQRh54R9jP2RJ,95,6430734,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,2030759,1757890879
1757890860,4xYZwxdZ6nZ4qPc8RFdk5DFtgt9SQZCn7NbdYENP96tWP139SSa7e3JjCKpacfzEQAhqreuqc3Dx2hRf1TjJw6mZ,366861970,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,EXsY8jQw7easNit2GSaHE9ieHLp5kdFywMVaNMaA33jW,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,18774959,167271282570,18774959,-167271282570,0.0000001122,60099584799,535611021622824,30099584799,255711021622824,AVmoTthdrX6tKt4nDjco2D775W2YK3sDhxPcMmzUAmTY,95,178363,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,56325,1757890877
1757890860,3Ys4Chcn1y4XJj5gFG5icU6ViVJRmKjrKvaCzjiPDAJesMJEVfMvoQhmn59r7xWDhucxHs4LbUPNRNakdBPC9UJv,366861970,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,As7HjL7dzzvbRbaD3WCun47robib2kmAKRXMvjHkSMB5,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,1457083332,13308264023962,1457083332,-13308264023962,0.0000001095,58642501467,548919285646786,28642501467,269019285646786,7VtfL8fvgNfhz17qKRMjzQEXgbdpnHHHQRh54R9jP2RJ,95,13842292,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,4371250,1757890877
1757890860,4tMHPDxSUA43YvPW56LYta2ZHCZkCuT21VhbybidZa5gWePSR2RnFFgXzmfciANhDBn31GUGPq8BVcEkVdP4Wyji,366861972,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,As7HjL7dzzvbRbaD3WCun47robib2kmAKRXMvjHkSMB5,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,1047274848,9981198017972,1047274848,-9981198017972,0.0000001049,57595226619,558900483664758,27595226619,279000483664758,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,9949112,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,3141825,1757890877
1757890859,28wPHudKyw1wzuSaeos4KjUeMawLoSgbGMm3hFxV8L5EyRpLMSrYUyAn664i8YTp9nPGf4BsBsJAQRdfBdqtXXT8,366861967,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,6KfcfPzq4Yz1LF6isKcYqRdDmYCxTRDSkv9Q2dMRcFuH,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,1089264862,9835212113214,1089264862,-9835212113214,0.0000001108,59166242769,544060236135993,29166242769,264160236135993,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,10348017,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,3267795,1757890875
1757890859,4sdzGgZLV5r2hHdhsdkXjGti4b3LWXGtMjMvHwXqQoZRohqh7zsZUYXzSb7vK3wLJVirZaBm2akw918RsmKHd7B7,366861967,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,F1Azx8FHqHjbKGCz5iWye4rmLBNumB8p5P3Pwi2jGd2r,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,10000001,91938962442,-10000001,91938962442,0.0000001088,59176242770,543968297173551,29176242770,264068297173551,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,95001,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,30001,1757890875
1757890859,4oEi7dmY9pQutgh1yocA8hqzP2GXchQj7RqBdwMrMgPU7DVnqVVoA6tcX7bXiKUGUEcrokCp7ENqk12aiz2J6fww,366861967,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,75PVoQgp51KfpNAAS6ecD4D7wPZydL6XSMuurFKXNUQf,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,97777777,897324162681,-97777777,897324162681,0.0000001090,59274020547,543070973010870,29274020547,263170973010870,7hTckgnGnLQR6sdH7YkqFTAA7VwTfYFaZ6EhEsU3saCX,95,928889,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,293334,1757890875
1757890859,52QaCzeeZBbDnQJqkjw7Wc1HRUypn76BSLDx7wTUTfvwTsH8i641aARS5tAw764ycroYuFHmbKkZD8suxXndZBKg,366861968,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,78HYFSZBG1zjHp5yUDgmrGywFwCckQNRUSpafWkDvXtX,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,195555555,1785796242256,-195555555,1785796242256,0.0000001095,59469576102,541285176768614,29469576102,261385176768614,9rPYyANsfQZw3DnDmKE3YCQF5E8oD89UXoHn9JFEhJUz,95,1857778,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,586667,1757890875
1757890859,VSUNcYSTYwwGBXGtPAe8o8JMpLAGgNsSJXCftjNLPGah6ZywLpd6jwobBmg93Lk6ep7W8CYD3WCK3i9VuFG8AmB,366861968,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,8aaRWuPGNP1qoBk7jE9ZRMaUhNnCn1cujjUkv6KoEzVL,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,180184850,1635067541977,-180184850,1635067541977,0.0000001102,59649760952,539650109226637,29649760952,259750109226637,7hTckgnGnLQR6sdH7YkqFTAA7VwTfYFaZ6EhEsU3saCX,95,1711757,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,540555,1757890875
1757890859,4U1GCjJd5jH2sGjzumwBdgi8VEdjLNb3iBbdoW8rFyYbRaVfYcgf7Xdvv26dpnTKrn8Vj9t8erxYQxNMk6b6cBH,366861968,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,5hdTpJEELdTi4uveb9KpXB3SyyxJmXFWw26BQK9UtLKn,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,488888888,4387011389693,-488888888,4387011389693,0.0000001114,60138649840,535263097836944,30138649840,255363097836944,9rPYyANsfQZw3DnDmKE3YCQF5E8oD89UXoHn9JFEhJUz,95,4644445,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,1466667,1757890875
1757890859,5aBshsahsSC4G9XXmGM6XAfnhCu2dAe7NZPA4ceof8NNNDDAqRkhh8sRmSZgwCZhsS91D9zVhH6m2vbf1rZxkuwL,366861968,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,9zVHCts9QqmKjczynjyCaczKvCAV7ouFKBp2VmMReZVN,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,20290082,180652503310,20290082,-180652503310,0.0000001123,60118359758,535443750340254,30118359758,255543750340254,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,192756,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,60871,1757890875
1757890857,48JZLpmYwpesfcRgn4fbPCMjHHQvyydzHYioGgN9fEzSuEvrmhzEtMdjTgntRBLAYwVZfdKCRvf3kJB5qxCfeia7,366861963,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,6KfcfPzq4Yz1LF6isKcYqRdDmYCxTRDSkv9Q2dMRcFuH,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,987500000,9835212113214,-987500000,9835212113214,0.0000001004,57346771933,561321917982161,27346771933,281421917982161,62qc2CNXwrYqQScmEdiZFFAnJR262PxWEuNQtxfafNgV,95,9381250,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,2962500,1757890873
1757890857,5cSjj5bMV44qHB42tYSAdq3MoeEDDmynqzsaYSM1BDwUsLgbvo3jT9aErxg7FuiQJUPYpU3UJscbpyZGeAjUpgsq,366861963,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,9zVHCts9QqmKjczynjyCaczKvCAV7ouFKBp2VmMReZVN,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,24597636,240870004414,24597636,-240870004414,0.0000001021,57322174297,561562787986575,27322174297,281662787986575,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,233678,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,73793,1757890873
1757890857,TYtVarK3Y3SbkEWvBYESujY9tAF9PKQvGfzEZ7uNzpvQcW5BfcDXmdDMgZ2wKmZaGWC7SeFfLMMQxWrHViFjGNK,366861964,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,APKSDUJTtMmpkNirdyJZCPxKqxGqnPypWpj7FtFhtyT9,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,1362354235,13036612231020,-1362354235,13036612231020,0.0000001045,58684528532,548526175755555,28684528532,268626175755555,7VtfL8fvgNfhz17qKRMjzQEXgbdpnHHHQRh54R9jP2RJ,95,12942366,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,4087063,1757890873
1757890857,4dV2sUYPkyqhfrFC2xfwHPxpLhPwBxxYxQga3CopfZ6XqsHeiUkTPtWJcqiDZAQoPreptrWFqgFjQThdRTVAxWSf,366861964,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,BtDaZUqHr2mKH5EYQCztuerHBuBEfQNYdquTDtEZp2Ym,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,1570979099,14301151732776,-1570979099,14301151732776,0.0000001098,60255507631,534225024022779,30255507631,254325024022779,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,14924302,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,4712938,1757890873
1757890856,5XTwAgBR37M2CydCm6PAcFWY14e3oVxdaS7kC2WcStENhzFSGdbdVfaQ8MtG8CM1o965J3Vb6Qp3s8TbK9TmiTXg,366861959,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,DVGRYpFn28pzdKVX96EbqixVmTWhSHqbN77X4MPAapfZ,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,244444443,2476385948437,-244444443,2476385948437,0.0000000987,56491494501,569820294113496,26491494501,289920294113496,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,2322223,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,733334,1757890873
1757890856,bQCjW23ksS9JNr9184GK1UDv6rfMjwpfUJ4CHpKcksbE1pySVitHQL6AXEDLV3NcEWkNwxCPHvdXyYMm14EThWJ,366861960,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,FoP6Mzg6SKYd8HGagbBBH84yzdZaXfnuFXHjQw9b9X1R,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,488888,4931289135,-488888,4931289135,0.0000000991,56491983389,569815362824361,26491983389,289915362824361,7hTckgnGnLQR6sdH7YkqFTAA7VwTfYFaZ6EhEsU3saCX,95,4645,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,1467,1757890873
1757890856,4Ua4VtUfQLNh4vLjSSuHFt7rdfhqinZoijByJDGrpa6QPnnuKRL2aXtDUUdtMFKLbxbExiCN5MXEfj7WpMFmUqEW,366861960,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,3wH5bhr4LeT2fVHwdnR5Gbq12iNXGm4VWQ2ESe9ndrmb,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,132711456,1341767271014,132711456,-1341767271014,0.0000000989,56359271933,571157130095375,26359271933,291257130095375,7VtfL8fvgNfhz17qKRMjzQEXgbdpnHHHQRh54R9jP2RJ,95,1260759,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,398135,1757890873
1757890855,3Mn18q3J3YUTrqeCz3MfQwJnhybyNBXnhKD4TpCQD1LNJbuJvKgtUrBD2Zg8xQfwtbTXJczLx41bxGz13Jf4MmGY,366861957,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,545L4D2JwDg8CEUTWvgSHw3g4oH5ionvgjGk1ew2bNPW,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,84208771,855517903855,84208771,-855517903855,0.0000000984,56247050058,572296680061933,26247050058,292396680061933,AVmoTthdrX6tKt4nDjco2D775W2YK3sDhxPcMmzUAmTY,95,799984,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,252627,1757890871
1757890854,54g4DbZA513jWLV3nTKjDsfFcqJvnRE86qC9mSHuWY2UvXgFhxKfLGszMdEULd2QeK6F9mLQDG4zzpCELSut36t1,366861956,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,9zVHCts9QqmKjczynjyCaczKvCAV7ouFKBp2VmMReZVN,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,31676963,321160005885,31676963,-321160005885,0.0000000986,56331258829,571441162158078,26331258829,291541162158078,7hTckgnGnLQR6sdH7YkqFTAA7VwTfYFaZ6EhEsU3saCX,95,300932,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,95031,1757890871
1757890853,4wEgb9PYxDz3Ar5aYuDysR6hHgwPZJJVJo7QC2Ff6eCVqWKXPxzqLJu3UdZRzfzwrnR7bwQZKqABxBoVdtgjtBT8,366861952,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,545L4D2JwDg8CEUTWvgSHw3g4oH5ionvgjGk1ew2bNPW,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,47649393,407389478026,47649393,-407389478026,0.0000001170,61336027744,524813901281547,31336027744,244913901281547,G5UZAVbAf46s7cKWoyKu8kYTip9DGTpbLZ2qa9Aq69dP,95,452670,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,142949,1757890869
1757890853,4MkjJUuKF3Axw2ezqpSMcpaemJCJQ3zBRJKnmLyedzwPqnk9MruAf4qDHX6tLpkfixhKh9Q75UPizNUXGrrQ8PY1,366861952,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,EXsY8jQw7easNit2GSaHE9ieHLp5kdFywMVaNMaA33jW,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,true,19555555,167271282570,-19555555,167271282570,0.0000001169,61355583299,524646629998977,31355583299,244746629998977,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,95,185778,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,58667,1757890869
1757890853,QXZru3RpxJZ8N5WBKKCWAzhbwp82qXDihy5pYZri2WPwRyZuECLbMNUMkz2D1Sf38KrdpVh5qAH83r1sopfeyPb,366861953,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,7xZxDhbkRDcSgA84vbBToaW6vhi4dcmH5g5wXq1SSoL4,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,1970478348,17408486962410,1970478348,-17408486962410,0.0000001132,59385104951,542055116961387,29385104951,262155116961387,AVmoTthdrX6tKt4nDjco2D775W2YK3sDhxPcMmzUAmTY,95,18719545,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,5911436,1757890871
1757890853,4qWozVBpFFv6G8yBxpkkfRNRWgkhdrqz7RwaVNAh5x4tgM71QHtWino77pzQcWH58fvGLx3NHcRhtercgH9hnWXf,366861953,6EF8rrecthR5Dkzon8Nwu78hRvfCKubJ14M5uBEwF6P,trade,7h4qGKdFQpAHV9ZvjzxSHorqwfQu8RtivDijWigEx9uh,9jobFsdS15aSwdD3HnfbCpDhmUx5hABkf7qN58LXpump,false,2301658233,21856171880286,2301658233,-21856171880286,0.0000001053,57083446718,563911288841673,27083446718,284011288841673,CebN5WGQ4jvEPvsVU4EoHEpgzq1VV7AbicfhtW4xC9iM,95,21865754,8YMRFF6pT5huuq27VvWjghKDJux9q1tqR6XnvUzKuBtG,30,6904975,1757890871
